"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"oisra.cha@rmutto.ac.th","Cs12345678","895271463770-4","อิศรา","ชัยวัฒนา","0896652835","5/3/2548","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","145886712980-2","2566"
"chyphl.phk@rmutto.ac.th","Cs12345678","877420221907-5","ชยพล","พฤกษ์ทวี","0697484193","18-06-2547","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","977401290890-6","2567"
"nthi.kml@rmutto.ac.th","Cs12345678","565833101931-8","นที","กมลวัฒน์","0678805608","15-01-2546","ไม่ระบุ","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","145886712980-2","2565"
"suphrda.nph@rmutto.ac.th","Cs12345678","153025566174-8","ศุภรดา","นฤพนธ์","0822407915","26-12-2544","อิสลาม","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","783985492737-8","2567"
"suthasini.wrc@rmutto.ac.th","Cs12345678","402452957304-6","สุธาสินี","วรชาติ","0844130205","24-07-2544","พุทธ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","145886712980-2","2566"
"bdinthr.oph@rmutto.ac.th","Cs12345678","186906640242-6","บดินทร์","อภิชัย","0890653075","13-10-2546","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","145886712980-2","2566"
"jintphr.jak@rmutto.ac.th","Cs12345678","221700687678-5","จินตพร","จักรินทร์","0617282951","22-05-2544","อิสลาม","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2567"
"suphin.thr@rmutto.ac.th","Cs12345678","558127506537-9","สุพิน","ทรัพย์สิน","0695849840","12/12/2545","พุทธ","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2567"
"wilasini.pha@rmutto.ac.th","Cs12345678","784689183316-8","วิลาสินี","ภัทรพงษ์","0836650002","3/11/2545","ไม่ระบุ","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2565"
"jintphr.sth@rmutto.ac.th","Cs12345678","543454242512-9","จินตพร","สถิตย์","0974051462","4/1/2549","อิสลาม","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","977401290890-6","2565"
"sunthri.sit@rmutto.ac.th","Cs12345678","723575835744-6","สุนทรี","สิทธิชัย","0693028766","1/7/2547","ไม่ระบุ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2567"
"eokrach.cha@rmutto.ac.th","Cs12345678","507418768157-4","เอกราช","ชำนาญ","0817868583","13-08-2544","พุทธ","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","783985492737-8","2566"
"nphdl.wre@rmutto.ac.th","Cs12345678","380753125568-4","นพดล","วรเวช","0606302547","1/4/2547","คริสต์","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2565"
"suriyphr.thi@rmutto.ac.th","Cs12345678","107923812149-2","สุรีย์พร","ธีรพงศ์","0608310473","4/3/2548","อิสลาม","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2567"
"phachrnanth.phi@rmutto.ac.th","Cs12345678","615154238417-6","พัชรนันท์","พีรพล","0622912399","22-11-2548","อิสลาม","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2566"
"chutima.piy@rmutto.ac.th","Cs12345678","897453477987-0","ชุติมา","ปิยวัฒน์","0871971687","5/10/2547","พุทธ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","783985492737-8","2565"
"santi.cha@rmutto.ac.th","Cs12345678","767462429206-1","สันติ","ฉัตรชัย","0638910908","21-05-2545","ไม่ระบุ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","145886712980-2","2567"
"kittichay.san@rmutto.ac.th","Cs12345678","514117394942-2","กิตติชัย","สันติวงศ์","0634584688","23-11-2543","คริสต์","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2565"
"oakhrphl.wrw@rmutto.ac.th","Cs12345678","837834634501-2","อัครพล","วรวิทย์","0623810638","26-12-2546","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","783985492737-8","2566"
"aphngs.pri@rmutto.ac.th","Cs12345678","986464587933-0","ณัฐพงษ์","ปรีชา","0684047906","28-04-2548","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2566"
"kongphph.wre@rmutto.ac.th","Cs12345678","777202528812-1","ก้องภพ","วรเวช","0903117508","11/12/2548","คริสต์","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2566"
"wrphngs.buy@rmutto.ac.th","Cs12345678","891537512594-2","วรพงศ์","บุญมี","0949578402","28-07-2544","ไม่ระบุ","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2566"
"nitiphngs.oph@rmutto.ac.th","Cs12345678","334563967214-2","นิติพงษ์","อภิชัย","0666832775","6/9/2547","พุทธ","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","783985492737-8","2567"
"ktys.phr@rmutto.ac.th","Cs12345678","440330267370-8","กฤตยศ","พรเทพ","0997454694","20-03-2549","ไม่ระบุ","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2567"
"wremth.wik@rmutto.ac.th","Cs12345678","228287243506-0","วรเมธ","วิกรม","0809972147","25-03-2543","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","588178009352-2","2566"
"phiphan.sit@rmutto.ac.th","Cs12345678","429971413540-0","พิพัฒน์","สิทธิพงษ์","0855864632","21-12-2545","พุทธ","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","มัลติมีเดีย","722908383143-0","2566"
