"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"suphichcha.wic@rmutto.ac.th","Cs12345678","846604371652-2","สุพิชชา","วิชชุวัฒน์","0850992096","10/12/2547","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","144220695903-1","2567"
"kantthida.thr@rmutto.ac.th","Cs12345678","831628497017-1","กันต์ธิดา","ธรรมโชติ","0809743334","10/10/2543","อิสลาม","ภูมิแพ้","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","984996697888-9","2567"
"jirphngs.wre@rmutto.ac.th","Cs12345678","353288580410-5","จิรพงศ์","วรเมธ","0902070893","9/5/2546","พุทธ","โรคหัวใจ","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","949170634185-9","2567"
"wrali.pha@rmutto.ac.th","Cs12345678","508972464911-2","วราลี","ภานุ","0911196189","21-03-2546","คริสต์","ปัญหาการมองเห็น","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","144220695903-1","2566"
"suphin.wrp@rmutto.ac.th","Cs12345678","934359658420-5","สุพิน","วรพงษ์","0818171731","5/1/2546","คริสต์","ไมเกรน","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","144220695903-1","2566"
"suphrda.ksd@rmutto.ac.th","Cs12345678","408413468868-8","ศุภรดา","กฤษดา","0605734289","26-11-2548","ไม่ระบุ","ปัญหาการได้ยิน","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","839303944828-6","2566"
"chwlit.sup@rmutto.ac.th","Cs12345678","120447527730-6","ชวลิต","ศุภศักดิ์","0833028227","7/10/2546","อิสลาม","โรคหัวใจ","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","984996697888-9","2567"
"ophichay.khn@rmutto.ac.th","Cs12345678","248335719256-3","อภิชัย","คงเดช","0898069729","22-03-2548","คริสต์","โรคหอบหืด","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","839303944828-6","2567"
"ophichay.sth@rmutto.ac.th","Cs12345678","239835696298-1","อภิชัย","สถิตย์","0614074564","11/8/2545","คริสต์","ไมเกรน","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","984996697888-9","2566"
"wrwichy.jit@rmutto.ac.th","Cs12345678","363546312174-4","วรวิชญ์","จิตตะวี","0987085556","3/7/2546","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","949170634185-9","2566"
"wisrut.thn@rmutto.ac.th","Cs12345678","811629588848-3","วิศรุต","ธนวัฒน์","0855866515","28-09-2548","พุทธ","ปัญหาการมองเห็น","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","984996697888-9","2565"
"wichit.wre@rmutto.ac.th","Cs12345678","620575717724-2","วิชิต","วรเกียรติ","0871993395","5/7/2545","อิสลาม","ปัญหาการมองเห็น","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","144220695903-1","2567"
"thirphan.nph@rmutto.ac.th","Cs12345678","103076143947-6","ธีรพัฒน์","นฤพนธ์","0811184468","3/8/2545","ไม่ระบุ","","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","144220695903-1","2565"
"onucha.oph@rmutto.ac.th","Cs12345678","366848727917-6","อนุชา","อภิชัย","0939272723","9/9/2545","คริสต์","ไมเกรน","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","839303944828-6","2565"
"suwrri.phi@rmutto.ac.th","Cs12345678","704787835595-9","สุวรรณี","พิพัฒน์","0687739983","15-09-2548","คริสต์","","ศิลปศาสตร์","การท่องเที่ยวและการโรงแรม (แขนงการโรงแรม)","812248950404-7","2567"
"suphichcha.kit@rmutto.ac.th","Cs12345678","572626653088-4","สุพิชชา","กิตติศักดิ์","0918607086","1/5/2546","ไม่ระบุ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2566"
"pida.sud@rmutto.ac.th","Cs12345678","456898589511-0","ปณิดา","สุดใจ","0872377762","6/6/2549","อิสลาม","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2567"
"santisukh.wis@rmutto.ac.th","Cs12345678","257007739650-1","สันติสุข","วิศรุต","0954065327","11/9/2549","ไม่ระบุ","โรคเบาหวาน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","318268246248-3","2567"
"thnkt.phu@rmutto.ac.th","Cs12345678","810046669971-2","ธนกฤต","ภูมิพงษ์","0661653094","10/9/2546","ไม่ระบุ","โรคหอบหืด","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2567"
"suphaphr.ois@rmutto.ac.th","Cs12345678","353780712782-5","สุภาพร","อิศรา","0642856010","5/1/2547","คริสต์","ปัญหาการมองเห็น","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2566"
"suphrda.phu@rmutto.ac.th","Cs12345678","678386634374-5","ศุภรดา","ภูมิพงษ์","0934407088","10/6/2546","คริสต์","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","318268246248-3","2565"
"wrali.phu@rmutto.ac.th","Cs12345678","766389307540-8","วราลี","พูนสิน","0977424339","12/1/2545","อิสลาม","ไมเกรน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2565"
"kittiphngs.phn@rmutto.ac.th","Cs12345678","355905331690-1","กิตติพงษ์","พงศกร","0925515918","5/2/2543","พุทธ","ภูมิแพ้","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2567"
"suwnanth.pri@rmutto.ac.th","Cs12345678","627243790062-6","สุวนันท์","ปริญญา","0899507692","28-10-2547","คริสต์","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2566"
"jindaphr.phu@rmutto.ac.th","Cs12345678","965189159348-2","จินดาพร","ภู่ทอง","0840281710","6/4/2545","อิสลาม","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2566"
